year,date,tournament,level,division,category,placement,total_teams,school,city,state
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,29,60,Community Middle School,Plainsboro,NJ
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,30,60,Wachter Middle School,Bismarck,ND
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,31,60,Pleasant Ridge Middle School,Overland Park,KS
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,32,60,Hamilton Middle School,Madison,WI
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,33,60,Fulton Science Academy,Alpharetta,GA
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,34,60,Conrad Schools of Science,Wilmington,DE
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,35,60,McMillan Magnet Middle School,Omaha,NE
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,36,60,William Diamond Middle School,Lexington,MA
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,37,60,Albuquerque Academy,Albuquerque,NM
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,38,60,Homeschool Science Colorado,Colorado Springs,CO
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,39,60,Helena Area Christian Home Educators,Helena,MT
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,40,60,Casady School,Oklahoma City,OK
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,41,60,Bedford Middle School,Westport,CT
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,42,60,BASIS Mesa,Mesa,AZ
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,43,60,Ames Middle School,Ames,IA
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,44,60,Twin Spruce Junior High School,Gillette,WY
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,45,60,Meyzeek Middle School,Louisville,KY
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,46,60,Barrington Middle School,Barrington,RI
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,47,60,Fairfield Junior High School,Kaysville,UT
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,48,60,Glasgow Middle School,Baton Rouge,LA
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,49,60,GREEN Charter Middle School,Greenville,SC
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,50,60,Raymond Park Intermediate and Middle School,Indianapolis,IN
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,51,60,George S. Mickelson Middle School,Brookings,SD
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,52,60,LISA Academy West Middle School,Little Rock,AR
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,53,60,Treasure Valley Homeschool,Boise,ID
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,54,60,Cedar Springs Homeschool,Knoxville,TN
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,55,60,Stoller Middle School,Portland,OR
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,56,60,Davidson Academy,Reno,NV
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,57,60,Merrimack Middle School,Merrimack,NH
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,58,60,Liberty Middle School,Madison,AL
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,59,60,"BASIS Washington, D.C.",Washington,DC
2021,2021-05-22,2021-05-22_nationals_b,Nationals,B,nationals,60,60,Highlands Intermediate School,Pearl City,HI
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,1,60,Troy High School,Fullerton,CA
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,2,60,Mountain View High School,Mountain View,CA
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,3,60,Great Neck South High School,Great Neck,NY
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,4,60,Townsend Harris High School,Flushing,NY
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,5,60,William G. Enloe High School,Raleigh,NC
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,6,60,North Carolina School of Science and Mathematics,Durham,NC
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,7,60,Adlai E. Stevenson High School,Lincolnshire,IL
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,8,60,New Trier Township High School,Winnetka,IL
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,9,60,Northville High School,Northville,MI
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,10,60,Pioneer High School,Ann Arbor,MI
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,11,60,Lower Merion High School,Ardmore,PA
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,12,60,Harriton High School,Rosemont,PA
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,13,60,James S. Rickards High School,Tallahassee,FL
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,14,60,Archimedean Upper Conservatory,Miami,FL
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,15,60,Mason High School,Mason,OH
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,16,60,Solon High School,Solon,OH
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,17,60,Seven Lakes High School,Katy,TX
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,18,60,Liberal Arts and Science Academy,Austin,TX
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,19,60,Chattahoochee High School,Johns Creek,GA
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,20,60,Thomas Jefferson High School for Science and Technology,Alexandria,VA
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,21,60,Marquette University High School,Milwaukee,WI
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,22,60,West Windsor-Plainsboro High School South,West Windsor,NJ
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,23,60,Camas High School,Camas,WA
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,24,60,Centennial High School,Ellicott City,MD
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,25,60,White Station High School,Memphis,TN
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,26,60,Ladue Horton Watkins High School,St. Louis,MO
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,27,60,Acton-Boxborough Regional High School,Acton,MA
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,28,60,Carmel High School,Carmel,IN
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,29,60,Charter School of Wilmington,Wilmington,DE
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,30,60,Eden Prairie High School,Eden Prairie,MN
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,31,60,Legacy High School,Bismarck,ND
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,32,60,Farmington High School,Farmington,CT
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,33,60,Blue Valley West High School,Overland Park,KS
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,34,60,Homeschool Science Colorado,Colorado Springs,CO
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,35,60,duPont Manual High School,Louisville,KY
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,36,60,Lincoln Southwest High School,Lincoln,NE
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,37,60,Catalina Foothills High School,Tucson,AZ
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,38,60,Ames High School,Ames,IA
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,39,60,Hamilton High School,Hamilton,MT
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,40,60,West High School,Salt Lake City,UT
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,41,60,La Cueva High School,Albuquerque,NM
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,42,60,Clinton High School,Clinton,SC
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,43,60,Westview High School,Portland,OR
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,44,60,Barrington High School,Barrington,RI
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,45,60,Norman North High School,Norman,OK
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,46,60,Waterville Senior High School,Waterville,ME
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,47,60,Ed W. Clark High School,Las Vegas,NV
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,48,60,Phillips Exeter Academy,Exeter,NH
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,49,60,Baton Rouge Magnet High School,Baton Rouge,LA
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,50,60,Northwest Rankin High School,Flowood,MS
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,51,60,Little Rock Central High School,Little Rock,AR
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,52,60,Saint Johnsbury Academy,St. Johnsbury,VT
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,53,60,Thunder Basin High School,Gillette,WY
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,54,60,Treasure Valley Homeschool,Boise,ID
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,55,60,Cabell Midland High School,Ona,WV
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,56,60,Brookings High School,Brookings,SD
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,57,60,Auburn High School,Auburn,AL
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,58,60,"BASIS Washington, D.C.",Washington,DC
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,59,60,Mat-Su Career and Technical High School,Wasilla,AK
2021,2021-05-22,2021-05-22_nationals_c,Nationals,C,nationals,60,60,Iolani School,Honolulu,HI
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,113,18,Riverside STEM Academy,Riverside,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,107,18,James L. Day Middle School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,116,18,Vail Ranch Middle School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,101,18,Amelia Earhart Middle School,Riverside,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,104,18,Erle Stanley Gardner Middle School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,102,18,Bella Vista Middle School,Murrieta,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,106,18,Erle Stanley Gardner Middle School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,109,18,Frank Augustus Miller Middle School,Riverside,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,119,18,Western Center Academy,Hemet,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,117,18,Van Avery Prep,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,108,18,Margarita Middle School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,110,18,Frank Augustus Miller Middle School,Riverside,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,112,18,Quail Valley Middle School,Phelan,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,114,18,Riverside STEM Academy,Riverside,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,118,18,Van Avery Prep,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,103,18,E.M Cope Middle School,,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,105,18,Erle Stanley Gardner Middle School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_b,Regionals,B,sca_regional,111,18,Moore Middle School,Redlands,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,107,23,Great Oak High School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,117,23,Martin Luther King High School,Riverside,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,120,23,Riverside STEM Academy,Riverside,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,108,23,Great Oak High School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,125,23,Temecula Valley High School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,109,23,Great Oak High School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,122,23,Ruben S. Ayala High School,Chino Hills,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,103,23,Chaparral High School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,121,23,Riverside STEM Academy,Riverside,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,110,23,Great Oak High School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,118,23,Martin Luther King High School,Riverside,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,126,23,Temecula Valley High School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,106,23,Etiwanda High School,Rancho Cucamonga,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,102,23,Centennial High School,Corona,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,104,23,Chaparral High School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,127,23,Temecula Valley High School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,105,23,Eleanor Roosevelt High School,Eastvale,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,101,23,Apple Valley High School,Apple Valley,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,111,23,Great Oak High School,Temecula,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,112,23,John W. North High School,Riverside,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,129,23,Vista Murrieta High School,Murrieta,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,123,23,Ruben S. Ayala High School,Chino Hills,CA
2022,2022-02-26,2022-02-26_sCA_inland_empire_regional_c,Regionals,C,sca_regional,119,23,Murrieta Valley High School,Murrieta,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,205,48,Dana Middle School,Arcadia,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,220,48,Henry E. Huntington Middle School,San Marino,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,243,48,Oak Avenue Intermediate School,Temple City,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,237,48,Mesa Robles School,Hacienda Heights,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,201,48,Alvarado Intermediate School,Rowland Heights,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,215,48,Hermosa Valley School,Hermosa Beach,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,259,48,Beverly Vista Middle School,Beverly Hills,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,221,48,Henry E. Huntington Middle School,San Marino,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,209,48,Flintridge Preparatory School,La Cañada Flintridge,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,250,48,Royal Oaks STEAM Academy,Duarte,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,227,48,Madrona Middle School,Torrance,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,207,48,Edgewood Middle School,West Covina,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,249,48,Rio Norte Junior High School,Santa Clarita,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,210,48,Fulton & Alsbury Academy of Arts and Engineering,Lancaster,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,226,48,Lone Hill Middle School,San Dimas,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,206,48,Dana Middle School,Arcadia,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,240,48,Montebello Intermediate School,Montebello,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,225,48,Lone Hill Middle School,San Dimas,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,224,48,Lassalette School,La Puente,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,234,48,Mark Twain Middle School,Los Angeles,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,223,48,La Cañada High School,La Cañada Flintridge,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,239,48,Mesa Robles School,Hacienda Heights,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,233,48,Mark Twain Middle School,Los Angeles,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,256,48,Valinda School of Academics,La Puente,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,222,48,La Cañada High School,La Cañada Flintridge,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,247,48,Rancho Pico Junior High School,Stevenson Ranch,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,244,48,Orange Grove Middle School,Hacienda Heights,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,241,48,Newton Middle School,Hacienda Heights,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,251,48,Science Academy STEM Magnet,North Hollywood,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,245,48,Palmdale Learning Plaza,Palmdale,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,246,48,Polytechnic Middle School,Pasadena,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,212,48,Gidley Middle School,El Monte,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,238,48,Mesa Robles School,Hacienda Heights,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,208,48,Fedde Middle School,,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,258,48,Viewpoint School,Calabasas,CA
2022,2022-02-26,2022-02-26_sCA_la_sb_regional_b,Regionals,B,sca_regional,255,48,Palmdale Aerospace Academy,Palmdale,CA
